"id","age","gender","education","region"
31575,24,"Female","College","South"
31576,26,"Male","College","North"
31577,32,"Female","College","West"
31578,36,"Female","College","West"
31579,29,"Female","Bachelor","West"
31580,29,"Female","College","East"
31581,35,"Female","College","West"
31582,24,"Male","College","East"
31583,37,"Female","Bachelor","West"
31584,33,"Female","College","North"
31585,33,"Female","Bachelor","West"
31586,29,"Male","Bachelor","East"
31587,34,"Male","Bachelor","West"
31588,31,"Male","College","East"
31589,23,"Female","Bachelor","South"
31590,29,"Female","Bachelor","South"
31591,32,"Female","College","North"
31592,26,"Female","Masters","East"
31593,34,"Female","Bachelor","South"
31594,29,"Female","Bachelor","East"
31595,34,"Male","HighSchool","South"
31596,29,"Male","Masters","North"
31597,30,"Female","College","West"
31598,32,"Female","Masters","South"
31599,25,"Male","College","South"
31600,33,"Male","College","East"
31601,27,"Female","Bachelor","South"
31602,34,"Female","College","East"
31603,32,"Female","HighSchool","North"
31604,29,"Female","Masters","South"
31605,28,"Male","College","West"
31606,26,"Male","Bachelor","North"
31607,35,"Female","College","North"
31608,28,"Female","HighSchool","West"
31609,28,"Male","Bachelor","South"
31610,41,"Female","College","West"
31611,27,"Male","Bachelor","South"
31612,36,"Female","HighSchool","West"
31613,33,"Female","College","North"
31614,33,"Female","College","West"
31615,37,"Male","College","West"
31616,24,"Male","College","South"
31617,28,"Female","Bachelor","East"
31618,25,"Male","College","North"
31619,35,"Male","Masters","South"
31620,29,"Female","Bachelor","East"
31621,31,"Female","HighSchool","West"
31622,25,"Male","College","South"
31623,28,"Female","Bachelor","North"
31624,44,"Male","College","East"
31625,25,"Female","HighSchool","East"
31626,27,"Male","Bachelor","West"
31627,23,"Male","College","North"
31628,20,"Male","College","North"
31629,39,"Female","Bachelor","North"
31630,26,"Female","HighSchool","South"
31631,34,"Female","Masters","East"
31632,28,"Male","Masters","North"
31633,28,"Male","Bachelor","East"
31634,33,"Male","College","East"
31635,32,"Female","College","West"
31636,39,"Male","College","East"
31637,33,"Female","Bachelor","East"
31638,32,"Male","College","West"
31639,36,"Female","College","East"
31640,22,"Female","Bachelor","East"
31641,36,"Male","Bachelor","South"
31642,32,"Female","College","North"
31643,27,"Male","College","South"
31644,29,"Female","College","West"
31645,29,"Male","College","North"
31646,31,"Male","College","North"
31647,28,"Male","College","North"
31648,23,"Female","Bachelor","East"
31649,32,"Male","HighSchool","North"
31650,31,"Male","HighSchool","East"
31651,33,"Female","College","East"
31652,32,"Female","College","East"
31653,36,"Male","Masters","South"
31654,32,"Male","College","East"
31655,37,"Female","HighSchool","South"
31656,37,"Male","Bachelor","East"
31657,21,"Female","College","North"
31658,25,"Male","Bachelor","South"
31659,26,"Female","HighSchool","South"
31660,28,"Male","Bachelor","East"
31661,27,"Male","College","East"
31662,25,"Male","HighSchool","East"
31663,28,"Male","Bachelor","South"
31664,30,"Male","HighSchool","North"
31665,31,"Male","College","South"
31666,32,"Female","Bachelor","West"
31667,30,"Female","HighSchool","East"
31668,35,"Female","HighSchool","East"
31669,22,"Female","College","North"
31670,21,"Female","HighSchool","East"
31671,25,"Male","College","West"
31672,33,"Female","Bachelor","East"
31673,28,"Male","College","South"
31674,34,"Female","Masters","West"
31675,36,"Male","Bachelor","West"
31676,28,"Male","Bachelor","East"
31677,30,"Female","College","North"
31678,26,"Female","College","East"
31679,26,"Male","College","West"
31680,36,"Male","HighSchool","West"
31681,22,"Male","College","East"
31682,33,"Female","College","East"
31683,21,"Male","College","South"
31684,36,"Female","College","West"
31685,27,"Male","HighSchool","West"
31686,33,"Male","Bachelor","West"
31687,31,"Male","HighSchool","East"
31688,38,"Male","College","East"
31689,39,"Female","College","West"
31690,26,"Male","Bachelor","North"
31691,29,"Female","Masters","West"
31692,30,"Male","Bachelor","North"
31693,21,"Male","HighSchool","East"
31694,30,"Male","Masters","East"
31695,30,"Female","College","North"
31696,27,"Female","HighSchool","East"
31697,30,"Female","Bachelor","North"
31698,26,"Male","Masters","North"
31699,29,"Female","Masters","East"
31700,30,"Female","Masters","South"
31701,28,"Female","Bachelor","West"
31702,38,"Male","College","East"
31703,25,"Female","College","West"
31704,40,"Female","College","South"
31705,34,"Female","Bachelor","West"
31706,31,"Female","HighSchool","West"
31707,29,"Female","HighSchool","South"
31708,26,"Female","Masters","South"
31709,32,"Male","Masters","East"
31710,33,"Male","Bachelor","North"
31711,30,"Male","College","East"
31712,36,"Female","Bachelor","South"
31713,34,"Female","College","North"
31714,31,"Male","HighSchool","East"
31715,31,"Female","College","East"
31716,28,"Male","Bachelor","West"
31717,37,"Male","College","South"
31718,17,"Male","Bachelor","East"
31719,29,"Male","Bachelor","West"
31720,30,"Female","Masters","East"
31721,36,"Male","College","West"
31722,27,"Male","Masters","West"
31723,34,"Male","HighSchool","East"
31724,26,"Female","HighSchool","East"
31725,25,"Male","HighSchool","East"
31726,29,"Female","HighSchool","East"
31727,34,"Female","College","South"
31728,31,"Female","HighSchool","North"
31729,29,"Male","Bachelor","East"
31730,28,"Male","Bachelor","East"
31731,31,"Female","HighSchool","North"
31732,34,"Female","Bachelor","West"
31733,35,"Male","Bachelor","East"
31734,28,"Male","HighSchool","East"
31735,33,"Female","HighSchool","South"
31736,26,"Female","Bachelor","North"
31737,35,"Female","Bachelor","East"
31738,33,"Male","Bachelor","South"
31739,30,"Male","Bachelor","North"
31740,24,"Male","College","West"
31741,32,"Male","Bachelor","North"
31742,21,"Male","HighSchool","East"
31743,31,"Male","HighSchool","West"
31744,28,"Male","Bachelor","South"
31745,31,"Female","Bachelor","East"
31746,25,"Female","HighSchool","South"
31747,30,"Female","College","East"
31748,36,"Male","College","East"
31749,28,"Male","Masters","East"
31750,35,"Male","HighSchool","North"
31751,19,"Female","Masters","North"
31752,28,"Male","College","East"
31753,31,"Female","Bachelor","West"
31754,36,"Female","HighSchool","West"
31755,23,"Female","Bachelor","West"
31756,30,"Female","Bachelor","East"
31757,27,"Male","HighSchool","East"
31758,31,"Female","College","East"
31759,39,"Male","Bachelor","East"
31760,37,"Male","College","North"
31761,37,"Female","College","North"
31762,37,"Female","College","West"
31763,25,"Male","College","East"
31764,26,"Female","College","North"
31765,26,"Male","Bachelor","West"
31766,29,"Male","College","East"
31767,33,"Female","HighSchool","North"
31768,31,"Female","Masters","South"
31769,28,"Male","Bachelor","West"
31770,29,"Female","College","South"
31771,35,"Male","Bachelor","North"
31772,30,"Female","College","West"
31773,36,"Female","College","East"
31774,32,"Male","Bachelor","South"
31775,29,"Female","College","South"
31776,26,"Female","Bachelor","West"
31777,38,"Male","HighSchool","West"
31778,28,"Male","Bachelor","East"
31779,32,"Female","Bachelor","West"
31780,27,"Male","HighSchool","East"
31781,31,"Female","College","East"
31782,34,"Female","HighSchool","West"
31783,35,"Male","HighSchool","East"
31784,26,"Male","College","North"
31785,31,"Male","Bachelor","North"
31786,27,"Female","HighSchool","East"
31787,31,"Male","College","West"
31788,39,"Male","Bachelor","South"
31789,29,"Male","Bachelor","West"
31790,27,"Male","Bachelor","North"
31791,30,"Female","College","West"
31792,36,"Male","College","West"
31793,28,"Male","College","North"
31794,38,"Female","Bachelor","East"
31795,27,"Male","College","East"
31796,34,"Female","College","South"
31797,35,"Male","Bachelor","East"
31798,32,"Female","Bachelor","West"
31799,30,"Female","College","South"
31800,32,"Female","College","South"
31801,30,"Male","HighSchool","West"
31802,25,"Female","College","East"
31803,33,"Female","College","West"
31804,36,"Female","College","South"
31805,29,"Male","College","East"
31806,30,"Female","Bachelor","North"
31807,28,"Female","College","West"
31808,33,"Female","College","West"
31809,29,"Male","College","North"
31810,22,"Female","Masters","West"
31811,28,"Female","College","West"
31812,27,"Female","HighSchool","South"
31813,28,"Female","Masters","West"
31814,32,"Male","Masters","South"
31815,29,"Female","College","West"
31816,34,"Male","HighSchool","East"
31817,30,"Female","College","West"
31818,36,"Female","College","North"
31819,30,"Female","HighSchool","West"
31820,28,"Female","Masters","South"
31821,26,"Male","Bachelor","North"
31822,39,"Male","College","South"
31823,25,"Female","Masters","East"
31824,31,"Male","College","East"
31825,34,"Male","Bachelor","East"
31826,32,"Female","Bachelor","North"
31827,37,"Male","College","South"
31828,35,"Female","College","East"
31829,25,"Male","Bachelor","West"
31830,25,"Male","College","West"
31831,35,"Male","Bachelor","East"
31832,38,"Female","HighSchool","East"
31833,29,"Male","College","West"
31834,26,"Male","HighSchool","West"
31835,27,"Female","HighSchool","West"
31836,27,"Male","College","West"
31837,28,"Male","HighSchool","West"
31838,33,"Female","Bachelor","East"
31839,30,"Female","College","East"
31840,31,"Female","College","East"
31841,24,"Male","College","South"
31842,28,"Female","Bachelor","West"
31843,34,"Male","Masters","South"
31844,24,"Male","HighSchool","West"
31845,31,"Female","Bachelor","North"
31846,30,"Male","College","East"
31847,37,"Male","Bachelor","West"
31848,37,"Male","College","West"
31849,26,"Male","HighSchool","East"
31850,31,"Male","HighSchool","West"
31851,34,"Male","Masters","West"
31852,29,"Female","Bachelor","West"
31853,36,"Male","College","South"
31854,29,"Male","College","East"
31855,27,"Female","Bachelor","East"
31856,35,"Female","College","East"
31857,23,"Female","Bachelor","West"
31858,28,"Male","College","East"
31859,28,"Female","College","North"
31860,35,"Male","College","East"
31861,30,"Male","HighSchool","North"
31862,34,"Male","College","West"
31863,33,"Male","College","North"
31864,34,"Male","Masters","East"
31865,26,"Female","Bachelor","West"
31866,29,"Male","HighSchool","East"
31867,25,"Male","Bachelor","South"
31868,25,"Female","College","West"
31869,29,"Male","College","North"
31870,28,"Male","College","West"
31871,26,"Female","Masters","North"
31872,31,"Male","College","West"
31873,35,"Female","College","East"
31874,34,"Female","College","West"
31875,25,"Male","Bachelor","East"
31876,29,"Male","HighSchool","West"
31877,22,"Male","College","East"
31878,34,"Male","College","North"
31879,28,"Female","HighSchool","South"
31880,28,"Female","Masters","North"
31881,29,"Male","College","West"
31882,33,"Male","HighSchool","West"
31883,37,"Female","Bachelor","West"
31884,29,"Male","HighSchool","North"
31885,35,"Male","Bachelor","West"
31886,32,"Female","College","East"
31887,24,"Male","Bachelor","West"
31888,29,"Male","Bachelor","West"
31889,36,"Female","Bachelor","East"
31890,29,"Female","College","South"
31891,20,"Male","College","South"
31892,37,"Female","College","North"
31893,27,"Female","Bachelor","East"
31894,26,"Female","College","East"
31895,34,"Male","College","North"
31896,29,"Female","Bachelor","East"
31897,30,"Female","Masters","North"
31898,33,"Female","College","East"
31899,22,"Male","Masters","East"
31900,31,"Female","Bachelor","East"
31901,26,"Male","Bachelor","South"
31902,28,"Male","Bachelor","South"
31903,27,"Male","Masters","South"
31904,26,"Male","College","East"
31905,26,"Male","College","East"
31906,31,"Male","HighSchool","East"
31907,30,"Male","HighSchool","East"
31908,35,"Male","HighSchool","West"
31909,32,"Female","College","North"
31910,29,"Male","HighSchool","West"
31911,26,"Female","Bachelor","South"
31912,26,"Male","College","West"
31913,27,"Female","College","West"
31914,28,"Male","College","West"
31915,31,"Female","College","South"
31916,34,"Female","College","North"
31917,29,"Female","Bachelor","West"
31918,28,"Male","College","North"
31919,24,"Female","College","West"
31920,27,"Male","College","South"
31921,38,"Male","Bachelor","West"
31922,36,"Male","Bachelor","West"
31923,42,"Male","HighSchool","West"
31924,30,"Male","College","North"
31925,28,"Male","HighSchool","North"
31926,34,"Male","College","North"
31927,36,"Female","College","South"
31928,33,"Male","Bachelor","East"
31929,28,"Male","HighSchool","East"
31930,25,"Male","Bachelor","South"
31931,32,"Male","Bachelor","East"
31932,27,"Female","College","East"
31933,23,"Female","HighSchool","West"
31934,31,"Male","Bachelor","East"
31935,34,"Female","College","East"
31936,37,"Female","HighSchool","West"
31937,30,"Female","Bachelor","South"
31938,28,"Female","Masters","East"
31939,33,"Male","College","West"
31940,30,"Male","HighSchool","West"
31941,33,"Female","College","South"
31942,22,"Male","Masters","South"
31943,26,"Female","HighSchool","South"
31944,22,"Male","College","West"
31945,24,"Male","Masters","East"
31946,32,"Female","HighSchool","West"
31947,35,"Female","Bachelor","North"
31948,25,"Female","College","South"
31949,27,"Female","HighSchool","East"
31950,38,"Female","College","North"
31951,35,"Male","Bachelor","East"
31952,27,"Female","College","South"
31953,32,"Male","College","West"
31954,29,"Female","Bachelor","East"
31955,28,"Female","Bachelor","North"
31956,29,"Female","Bachelor","East"
31957,35,"Male","HighSchool","North"
31958,22,"Female","Bachelor","East"
31959,24,"Female","Bachelor","South"
31960,31,"Female","Bachelor","South"
31961,15,"Female","College","West"
31962,27,"Female","HighSchool","South"
31963,22,"Male","College","South"
31964,31,"Male","College","West"
31965,34,"Female","College","East"
31966,29,"Male","College","North"
31967,27,"Female","HighSchool","West"
31968,33,"Male","HighSchool","South"
31969,24,"Male","College","West"
31970,29,"Female","College","West"
31971,30,"Female","Masters","West"
31972,34,"Male","College","South"
31973,26,"Female","HighSchool","West"
31974,29,"Male","College","South"
31975,37,"Male","College","East"
31976,40,"Male","Bachelor","South"
31977,35,"Female","College","East"
31978,28,"Female","College","East"
31979,28,"Female","College","South"
31980,22,"Male","HighSchool","East"
31981,34,"Female","College","North"
31982,30,"Female","Bachelor","East"
31983,29,"Female","HighSchool","West"
31984,35,"Female","College","South"
31985,28,"Male","HighSchool","West"
31986,30,"Female","Bachelor","East"
31987,33,"Male","College","South"
31988,31,"Male","College","East"
31989,34,"Male","HighSchool","South"
31990,29,"Male","College","East"
